Id,Symbol,Date,Prev Close,Close Price,Momentum of Close Price,Volatility of Close Price,Momentum Bases on Index,Volatility Bases on Index0,TCS,17-Jun-2016,2558.3,2602.6,0,-0.0005153157117980828,0,0.6716332939241743
1,TCS,20-Jun-2016,2602.6,2659.3,0,-0.0006957262480566567,-1,0.6618978067593342
2,TCS,21-Jun-2016,2659.3,2651.2,0,-0.0012100616856372231,0,0.6635046133210075
3,TCS,22-Jun-2016,2651.2,2667.65,0,-0.001573288069332711,0,0.6674079137196097
4,TCS,23-Jun-2016,2667.65,2645.35,0,-0.0017035110996314268,0,0.6613202979080739
5,TCS,24-Jun-2016,2645.35,2573.95,0,-0.0019680077198525364,0,0.6356573065855262
6,TCS,27-Jun-2016,2573.95,2495.85,0,-0.0015168230721888257,0,0.6371362888476352
7,TCS,28-Jun-2016,2495.85,2463.95,0,-0.000960784633160929,0,0.6281604682031933
8,TCS,29-Jun-2016,2463.95,2502.9,0,-0.000834588264614729,0,0.6089177237037096
9,TCS,30-Jun-2016,2502.9,2553.1,0,-0.0009586705552957874,0,0.605311118026691
10,TCS,01-Jul-2016,2553.1,2500.85,0,-0.0009837878144950912,0,0.6067887467200784
11,TCS,04-Jul-2016,2500.85,2494.2,-1,-0.0007334425412878665,0,0.6026045414036031
12,TCS,05-Jul-2016,2494.2,2485.3,-1,-0.0007218098229477444,0,0.5994458466879202
13,TCS,07-Jul-2016,2485.3,2429.8,-1,-0.0009367317302329407,0,0.5851289791304473
14,TCS,08-Jul-2016,2429.8,2426.6,-1,-0.0009495408914676461,0,0.5768333032176134
15,TCS,11-Jul-2016,2426.6,2464.15,-1,-0.0009253482383315973,0,0.571034676544891
16,TCS,12-Jul-2016,2464.15,2464.95,-1,-0.0011064774414029704,0,0.5767314255579937
17,TCS,13-Jul-2016,2464.95,2493.1,0,-0.0012820995618533786,0,0.5691509707480163
18,TCS,14-Jul-2016,2493.1,2521.9,0,-0.0009202424845017946,0,0.5428210441686223
19,TCS,15-Jul-2016,2521.9,2445.35,0,-0.0008449234297521465,0,0.5420917553763289
20,TCS,18-Jul-2016,2445.35,2433.45,-1,-0.00024286461596557002,0,0.5383246107131073
21,TCS,19-Jul-2016,2433.45,2466.2,-1,-0.00026205197570686173,0,0.5425375592713381
22,TCS,20-Jul-2016,2466.2,2494.95,0,-0.00042494077749384286,0,0.5442339168320166
23,TCS,21-Jul-2016,2494.95,2506.05,0,-0.0005390720969664116,0,0.5365105883077306
24,TCS,22-Jul-2016,2506.05,2515.1,0,-0.0006306337510245321,0,0.5371916824595424
25,TCS,25-Jul-2016,2515.1,2558.95,0,-0.000590989361868548,0,0.5362390215845755
26,TCS,26-Jul-2016,2558.95,2552.6,0,-0.0008297490982495341,0,0.5507606413989599
27,TCS,27-Jul-2016,2552.6,2577.55,0,-0.000921808375004779,0,0.5452122357420888
28,TCS,28-Jul-2016,2577.55,2619.25,0,-0.0010429690551923957,0,0.5411178870119676
29,TCS,29-Jul-2016,2619.25,2619.3,0,-0.0011017641908709149,0,0.5382996755203
30,TCS,01-Aug-2016,2619.3,2708.25,0,-0.0007639504450337698,0,0.5318410289214864
31,TCS,02-Aug-2016,2708.25,2699.2,0,-0.001036225919159831,0,0.5217170448094357
32,TCS,03-Aug-2016,2699.2,2656.3,0,-0.0008783407562266791,0,0.5220776526454509
33,TCS,04-Aug-2016,2656.3,2652.0,0,-0.0006957490928027286,0,0.5335664204700185
34,TCS,05-Aug-2016,2652.0,2649.1,0,-0.0006795302362521539,0,0.5218066615926892
35,TCS,08-Aug-2016,2649.1,2649.5,0,-0.0006853648503312941,0,0.5311284700645967
36,TCS,09-Aug-2016,2649.5,2650.2,0,-0.0005973321998613745,0,0.5191065544996071
37,TCS,10-Aug-2016,2650.2,2675.4,0,-0.00046448068475044485,0,0.5238689462926207
38,TCS,11-Aug-2016,2675.4,2709.9,0,-0.0008697931251324263,0,0.5373982468330425
39,TCS,12-Aug-2016,2709.9,2738.45,0,-0.0009332415539745133,0,0.5362207466994995
40,TCS,16-Aug-2016,2738.45,2691.7,0,-0.0010874307981634994,0,0.5257166302453095
41,TCS,17-Aug-2016,2691.7,2624.55,0,-0.0008087189224579214,0,0.5261089074929269
42,TCS,18-Aug-2016,2624.55,2638.55,0,-0.0005743537406229424,0,0.5159099235051765
43,TCS,19-Aug-2016,2638.55,2603.5,0,-0.0008103426866188001,0,0.5171515582669172
44,TCS,22-Aug-2016,2603.5,2548.7,0,-0.00033008176869368404,0,0.5069289139567377
45,TCS,23-Aug-2016,2548.7,2601.05,0,-4.043730024653654e-05,0,0.5060296063088056
46,TCS,24-Aug-2016,2601.05,2572.05,0,-0.00022865822240278514,0,0.4961046239298659
47,TCS,25-Aug-2016,2572.05,2551.05,0,-0.00013182183109634573,0,0.4954155896224828
48,TCS,26-Aug-2016,2551.05,2524.95,0,-0.00035505049813097693,0,0.500306455864894
49,TCS,29-Aug-2016,2524.95,2500.55,0,-0.0003591265082155669,0,0.4998865284908298
50,TCS,30-Aug-2016,2500.55,2544.15,0,-0.00028449366031436333,0,0.5018983923646055
51,TCS,31-Aug-2016,2544.15,2511.3,0,-0.00031988576086816167,0,0.5088456348466305
52,TCS,01-Sep-2016,2511.3,2507.5,0,-2.5074743508203235e-06,0,0.4938356392649342
53,TCS,02-Sep-2016,2507.5,2514.8,-1,0.00010857910405483902,0,0.49092772664054307
54,TCS,06-Sep-2016,2514.8,2484.05,-1,0.00014951321779865868,0,0.4758519365810677
55,TCS,07-Sep-2016,2484.05,2440.55,-1,0.0003210195979203428,0,0.4863994402048229
56,TCS,08-Sep-2016,2440.55,2322.1,-1,0.000480364570410813,0,0.49030052024133003
57,TCS,09-Sep-2016,2322.1,2352.45,-1,0.0008292319304179762,0,0.483864219763957
58,TCS,12-Sep-2016,2352.45,2359.05,-1,0.0006854341715139332,0,0.48973952816891386
59,TCS,14-Sep-2016,2359.05,2328.45,0,0.0006197145415457611,0,0.491300257333528
60,TCS,15-Sep-2016,2328.45,2326.95,-1,0.000779660375902815,0,0.4910600756746603
61,TCS,16-Sep-2016,2326.95,2361.7,-1,0.0009599537104342399,0,0.47535072021711067
62,TCS,19-Sep-2016,2361.7,2411.45,-1,0.0008420475392827355,-1,0.47346630592613437
63,TCS,20-Sep-2016,2411.45,2406.5,-1,0.0005925212068855931,-1,0.469696010801588
64,TCS,21-Sep-2016,2406.5,2413.4,-1,0.0008227729911290022,-1,0.4706760007547571
65,TCS,22-Sep-2016,2413.4,2378.0,-1,0.0006025476598971143,-1,0.4630190081388315
66,TCS,23-Sep-2016,2378.0,2398.1,-1,0.0008888132891758977,-1,0.45956516845405915
67,TCS,26-Sep-2016,2398.1,2401.1,-1,0.0008780381680746073,-1,0.46486251592528377
68,TCS,27-Sep-2016,2401.1,2436.1,-1,0.0007809671263807414,-1,0.4722528169619749
69,TCS,28-Sep-2016,2436.1,2423.05,-1,0.0006467521901877532,-1,0.4646564369159509
70,TCS,29-Sep-2016,2423.05,2437.8,-1,0.0005851288095469209,-1,0.4629265586265646
71,TCS,30-Sep-2016,2437.8,2430.8,0,0.00034910109998070226,-1,0.47659524783345136
72,TCS,03-Oct-2016,2430.8,2411.7,0,0.00027416069804614293,-1,0.4788834772210828
73,TCS,04-Oct-2016,2411.7,2405.15,-1,0.0006205351162856956,-1,0.47059926176883593
74,TCS,05-Oct-2016,2405.15,2386.35,-1,0.0007477936009944214,-1,0.4574423661336418
75,TCS,06-Oct-2016,2386.35,2388.75,-1,0.0009387670137516979,-1,0.45504567410113245
76,TCS,07-Oct-2016,2388.75,2367.8,-1,0.0011962780290818162,-1,0.46090808074636364
77,TCS,10-Oct-2016,2367.8,2380.3,-1,0.0010048530173371768,-1,0.4572452237889175
78,TCS,13-Oct-2016,2380.3,2328.9,-1,0.0012171565328708328,-1,0.4605204221069114
79,TCS,14-Oct-2016,2328.9,2366.2,-1,0.0015319821081785426,-1,0.4646444566097734
80,TCS,17-Oct-2016,2366.2,2362.45,-1,0.0012697853109031078,-1,0.46259246996927295
81,TCS,18-Oct-2016,2362.45,2400.2,-1,0.0012149077485944775,-1,0.47079158204741733
82,TCS,19-Oct-2016,2400.2,2395.1,-1,0.0011189110747869906,-1,0.48244642479721134
83,TCS,20-Oct-2016,2395.1,2401.15,-1,0.0010658204405766501,-1,0.4856824656099645
84,TCS,21-Oct-2016,2401.15,2428.65,-1,0.000883267089606914,-1,0.47708829914852036
85,TCS,24-Oct-2016,2428.65,2427.7,-1,0.0006639830176266402,-1,0.47768683870152534
86,TCS,25-Oct-2016,2427.7,2398.45,-1,0.0006301597139765794,-1,0.4766565646570344
87,TCS,26-Oct-2016,2398.45,2396.25,-1,0.0007124063045528937,-1,0.4770394285430012
88,TCS,27-Oct-2016,2396.25,2418.1,-1,0.0008182111775310863,-1,0.47326280159143713
89,TCS,28-Oct-2016,2418.1,2398.7,-1,0.0007241085399019192,-1,0.4688956122979921
90,TCS,30-Oct-2016,2398.7,2391.05,-1,0.0010030991429783242,-1,0.4696938509255959
91,TCS,01-Nov-2016,2391.05,2350.0,-1,0.001275552827208845,-1,0.4588652435692419
92,TCS,02-Nov-2016,2350.0,2304.05,-1,0.0014356957697507654,-1,0.4575413312416898
93,TCS,03-Nov-2016,2304.05,2319.45,-1,0.0017258026553830736,-1,0.45994117780716
94,TCS,04-Nov-2016,2319.45,2330.55,-1,0.0015583649724994835,-1,0.45249999743480857
95,TCS,07-Nov-2016,2330.55,2277.05,-1,0.0011972284080034154,-1,0.45339291295854484
96,TCS,08-Nov-2016,2277.05,2283.2,-1,0.0011105991556551017,-1,0.4507806765931767
97,TCS,09-Nov-2016,2283.2,2169.85,-1,0.0009368182752648827,-1,0.4468782871618164
98,TCS,10-Nov-2016,2169.85,2155.45,-1,0.0016901580768995104,-1,0.4928789401816707
99,TCS,11-Nov-2016,2155.45,2101.15,-1,0.0019828593075186104,-1,0.49305643557765055
100,TCS,15-Nov-2016,2101.15,2121.3,-1,0.002037860355606893,-1,0.5120796904009235
101,TCS,16-Nov-2016,2121.3,2189.6,-1,0.0019026928251710115,-1,0.5349348448352328
102,TCS,17-Nov-2016,2189.6,2137.2,-1,0.0015163153967235545,-1,0.5419216800416937
103,TCS,18-Nov-2016,2137.2,2125.1,-1,0.0015349451177468522,-1,0.5448233419183642
104,TCS,21-Nov-2016,2125.1,2132.9,-1,0.001583557697235797,-1,0.5444748494981789
105,TCS,22-Nov-2016,2132.9,2135.0,-1,0.0017122413367426192,-1,0.5609956781227868
106,TCS,23-Nov-2016,2135.0,2156.35,-1,0.0017049184882574947,-1,0.5604135202004495
107,TCS,24-Nov-2016,2156.35,2188.45,-1,0.0017203648606192513,-1,0.5601582299013618
108,TCS,25-Nov-2016,2188.45,2300.35,-1,0.0016842764772009038,-1,0.560153312863381
109,TCS,28-Nov-2016,2300.35,2282.6,-1,0.0007959533248235585,-1,0.57178971362217
110,TCS,29-Nov-2016,2282.6,2259.85,-1,0.0008280204759513251,-1,0.5709680312292107
111,TCS,30-Nov-2016,2259.85,2276.05,-1,0.0010874269117301164,-1,0.5705568196748729
112,TCS,01-Dec-2016,2276.05,2263.45,-1,0.0011363789444203461,-1,0.5710982077128821
113,TCS,02-Dec-2016,2263.45,2221.85,-1,0.0012474456611360947,-1,0.5685866196888285
114,TCS,05-Dec-2016,2221.85,2186.0,-1,0.0014954612455340827,-1,0.5748723657629035
115,TCS,06-Dec-2016,2186.0,2182.35,-1,0.0018680807086239046,-1,0.565278196822862
116,TCS,07-Dec-2016,2182.35,2154.55,-1,0.001859023479195567,-1,0.561094288764543
117,TCS,08-Dec-2016,2154.55,2195.75,-1,0.002109941934716213,-1,0.5680005731889498
118,TCS,09-Dec-2016,2195.75,2195.25,-1,0.002078353796020201,-1,0.5771389973145871
119,TCS,12-Dec-2016,2195.25,2208.2,-1,0.0020810966133659185,-1,0.5746557561819355
120,TCS,13-Dec-2016,2208.2,2200.3,-1,0.002380869752073322,-1,0.5804564196441627
121,TCS,14-Dec-2016,2200.3,2207.6,-1,0.0023835094654150856,-1,0.5807792317680837
122,TCS,15-Dec-2016,2207.6,2259.3,-1,0.0021673201020741854,-1,0.5754860371473192
123,TCS,16-Dec-2016,2259.3,2282.65,-1,0.0018950466386574451,-1,0.5726193433105705
124,TCS,19-Dec-2016,2282.65,2288.9,-1,0.001769223859561589,-1,0.5671672121098037
125,TCS,20-Dec-2016,2288.9,2339.3,-1,0.0017405616663660989,-1,0.5699362431773426
126,TCS,21-Dec-2016,2339.3,2313.6,-1,0.0015041086042882107,-1,0.5674914323524591
127,TCS,22-Dec-2016,2313.6,2307.7,-1,0.001732190625123642,-1,0.5593490191613965
128,TCS,23-Dec-2016,2307.7,2288.1,-1,0.001902054572156157,-1,0.5657851181823634
129,TCS,26-Dec-2016,2288.1,2293.1,-1,0.002113073071062847,-1,0.5590196303525529
130,TCS,27-Dec-2016,2293.1,2323.4,-1,0.0018958657335829802,-1,0.5634002458464507
131,TCS,28-Dec-2016,2323.4,2313.4,-1,0.0014666816100805276,-1,0.5779114463003336
132,TCS,29-Dec-2016,2313.4,2351.7,-1,0.0015736659050990729,-1,0.5765302637777298
133,TCS,30-Dec-2016,2351.7,2365.55,-1,0.0012431243789830224,-1,0.5831288635711082
134,TCS,02-Jan-2017,2365.55,2361.35,-1,0.0009391684607562692,-1,0.5873286004137191
135,TCS,03-Jan-2017,2361.35,2368.25,-1,0.0011825588046743736,-1,0.5909225496261115
136,TCS,04-Jan-2017,2368.25,2379.5,-1,0.0010249077299049607,-1,0.5912064489536001
137,TCS,05-Jan-2017,2379.5,2334.4,-1,0.0008809100796921462,-1,0.5830278104677908
138,TCS,06-Jan-2017,2334.4,2281.4,-1,0.000980720092963262,-1,0.584004482252105
139,TCS,09-Jan-2017,2281.4,2303.7,-1,0.0011304256029552769,-1,0.5860415412377595
140,TCS,10-Jan-2017,2303.7,2315.35,-1,0.0012132842079680644,-1,0.576634393777196
141,TCS,11-Jan-2017,2315.35,2324.4,-1,0.001012034084267002,-1,0.5760365968569542
142,TCS,12-Jan-2017,2324.4,2344.35,-1,0.0009519348450908974,-1,0.5806935274564947
143,TCS,13-Jan-2017,2344.35,2249.3,-1,0.0008896347767300954,-1,0.5811520596437176
144,TCS,16-Jan-2017,2249.3,2258.55,-1,0.001221619369749473,-1,0.5773461192987197
145,TCS,17-Jan-2017,2258.55,2278.75,0,0.0009780704896418214,-1,0.5739521502325644
146,TCS,18-Jan-2017,2278.75,2295.1,0,0.00031279970281877524,-1,0.5715922125005629
147,TCS,19-Jan-2017,2295.1,2291.0,0,0.000376994931464544,-1,0.5649237831411112
148,TCS,20-Jan-2017,2291.0,2285.35,0,0.0004279654636899191,-1,0.5649204736479
149,TCS,23-Jan-2017,2285.35,2306.7,0,0.00030941523497157806,-1,0.5701572939222957
150,TCS,24-Jan-2017,2306.7,2318.35,0,0.00019941226568874183,-1,0.5782491309322835
151,TCS,25-Jan-2017,2318.35,2353.0,0,0.00030706617226272583,-1,0.5872088822931661
152,TCS,27-Jan-2017,2353.0,2357.8,0,0.0003726757165696079,-1,0.5981907742175678
153,TCS,30-Jan-2017,2357.8,2332.9,0,0.0003272009917772667,-1,0.5970923095494308
154,TCS,31-Jan-2017,2332.9,2229.8,0,0.00047756152310463024,-1,0.5957903916912467
155,TCS,01-Feb-2017,2229.8,2167.9,0,0.0008259045396922452,-1,0.6038264609556252
156,TCS,02-Feb-2017,2167.9,2207.65,0,0.0012362891285508139,-1,0.616605614736333
